ID,DatabaseCode,Country,Lineage,Population,Is.replicated
6052,XO2023-00542,Philippines,Lineage_02,Axoo_09,YES
6053,XO2023-00543,Philippines,Lineage_01,Unresolved,YES
6054,XO2023-00543,Philippines,Lineage_02,Unresolved,YES
6055,XO2023-00544,Philippines,Lineage_02,Axoo_09,NO
6056,XO2023-00545,Philippines,Lineage_02,Axoo_09,NO
6057,XO2023-00546,Philippines,Lineage_02,Axoo_07,YES
6058,XO2023-00546,Philippines,Lineage_02,Axoo_09,YES
6059,XO2023-00547,Philippines,Lineage_03,Axoo_12,NO
6060,XO2023-00548,Philippines,Lineage_03,Axoo_12,NO
6061,XO2023-00549,Philippines,Lineage_03,Axoo_12,NO
6062,XO2023-00550,Philippines,Lineage_03,Axoo_12,NO
6063,XO2023-00551,Philippines,Lineage_02,Axoo_07,NO
6064,XO2023-00552,Philippines,Lineage_03,Axoo_12,NO
6065,XO2023-00553,Philippines,Lineage_03,Axoo_12,NO
6066,XO2023-00554,Philippines,Lineage_01,Unresolved,YES
6067,XO2023-00554,Philippines,Lineage_02,Unresolved,YES
6068,XO2023-00554,Philippines,Xoc,Xoc,YES
6069,XO2023-00555,Philippines,Lineage_01,Unresolved,YES
6070,XO2023-00555,Philippines,Lineage_02,Unresolved,YES
6071,XO2023-00555,Philippines,Xoc,Xoc,YES
6072,XO2023-00556,Philippines,Lineage_03,Axoo_12,NO
6073,XO2023-00557,Philippines,Lineage_03,Axoo_12,NO
6074,XO2023-00558,Philippines,Lineage_03,Axoo_12,NO
6075,XO2023-00559,Philippines,Lineage_01,Unresolved,YES
6076,XO2023-00559,Philippines,Lineage_02,Unresolved,YES
6077,XO2023-00560,Philippines,Lineage_03,Axoo_12,NO
